seller_id,category,cohort_month,first_sale_date,last_sale_date,total_sales,total_gmv,velocity,delivery_sla,avg_review,days_since_last,health_score,at_risk,second_sale_30d,active_30_90,fifth_sale
4bf658053d453036c70976bccb2c31b2,unknown,2017-04,2017-04-15 12:11:01,2017-05-18 12:26:29,2,1742.99,0.027722772277227723,1.0,4.5,472,43.7,True,False,True,False
4bfc7a4a1cf8d4d2121c27422d9e50b5,housewares,2018-03,2018-03-25 20:34:15,2018-08-22 19:14:34,26,8124.4,1.1304347826086956,0.975,4.225,11,70.0,False,True,True,True
4c03b9dd4c11ee2cb35c96c49efc9420,toys,2017-05,2017-05-04 08:41:54,2017-10-06 19:35:38,48,6458.6,0.6899383983572895,0.9791666666666666,4.1063829787234045,331,51.3,False,True,True,True
4c18691b6037662be2df78a765d98ab5,housewares,2018-02,2018-02-25 18:55:59,2018-08-28 10:57:13,63,3195.52,2.3333333333333335,0.9253731343283582,3.8358208955223883,5,72.4,False,True,True,True
4c1c7281388a33dd06daac44f9fadbd1,toys,2018-04,2018-04-04 09:12:02,2018-06-20 19:31:47,5,188.32,0.23178807947019867,1.0,4.8,74,66.4,False,True,True,True
4c2b230173bb36f9b240f2b8ac11786e,sports_leisure,2017-02,2017-02-14 14:24:24,2018-08-20 21:37:48,261,14592.269999999999,3.233628318584071,0.9096209912536443,3.760932944606414,13,75.0,False,False,True,True
4c498c7345e89aebad651544829beca0,health_beauty,2017-12,2017-12-02 18:06:27,2018-08-16 10:32:24,48,4819.76,1.2262773722627736,0.8723404255319149,4.291666666666667,17,68.4,False,True,True,True
4c60877808f4318ef1107fbeb8f89afa,computers_accessories,2017-12,2017-12-01 18:40:44,2018-01-16 14:33:54,2,118.0,0.05090909090909091,1.0,4.0,229,53.7,False,False,True,False
4c61e37f664c3c88aff092aa5ac779d7,consoles_games,2018-03,2018-03-10 18:18:20,2018-04-17 11:12:01,7,788.31,0.27840909090909094,0.625,4.0,138,51.8,False,True,True,True
4c8545742faaf58fafd5fd14d25d75cf,auto,2018-03,2018-03-15 22:07:54,2018-05-19 18:08:37,4,3020.0,0.16374269005847955,1.0,4.5,106,63.0,False,True,True,False
4c8b8048e33af2bf94f2eb547746a916,bed_bath_table,2017-08,2017-08-22 16:50:10,2018-08-24 21:17:00,23,2020.73,0.4281914893617021,0.8695652173913043,3.111111111111111,9,59.5,False,True,True,True
4cc43a222a0f94910728b62b97a8c5f8,perfumery,2018-01,2018-01-31 14:13:06,2018-01-31 14:13:06,1,108.5,0.03271028037383177,1.0,3.0,214,49.4,False,False,False,False
4cc4fd4fdd406a85bbdc1f824b731bd7,auto,2018-02,2018-02-26 12:08:58,2018-02-26 12:08:58,1,539.98,0.03723404255319149,1.0,5.0,188,60.7,False,False,False,False
4ce8b55b4bfa4659184e7becc1fba3f2,auto,2018-04,2018-04-23 13:47:32,2018-04-29 19:19:56,2,199.0,0.10606060606060606,1.0,3.0,126,54.2,False,True,False,False
4cf490a58259286ada5ba8525ba9e84a,cool_stuff,2017-03,2017-03-14 13:06:10,2017-11-23 12:17:53,8,1254.2,0.10428305400372441,1.0,3.125,283,46.8,True,True,False,True
4d0041cdbe51b4617d95c70b19decc74,auto,2018-05,2018-05-10 21:50:13,2018-07-31 09:52:59,8,5235.200000000001,0.48695652173913045,1.0,4.5,33,68.0,False,True,True,True
4d600e08ecbe08258c79e536c5a42fee,watches_gifts,2016-10,2016-10-06 07:53:10,2017-03-15 19:08:27,8,4465.34,0.08034433285509326,1.0,4.0,536,38.1,True,True,False,True
4d6d651bd7684af3fffabd5f08d12e5a,sports_leisure,2017-04,2017-04-25 11:30:33,2018-08-23 17:09:58,369,43587.4,5.218181818181819,0.9537275064267352,4.1767676767676765,10,86.4,False,True,True,True
4d6fb82c629c7a5028bfd973c07b05e0,furniture_living_room,2017-02,2017-02-22 19:36:22,2017-02-28 21:49:29,2,278.0,0.025134649910233394,0.9757566852776962,2.0,551,26.6,True,True,False,False
4d8809767a5bafe22909c77951fb6b41,furniture_decor,2017-10,2017-10-25 17:17:47,2017-10-25 17:17:47,1,50.0,0.022435897435897436,0.9757566852776962,5.0,312,53.8,False,False,False,False
4d9fea3499bdc22aa4da4e339365f215,perfumery,2018-02,2018-02-17 16:39:44,2018-07-04 16:17:34,2,192.54000000000002,0.07106598984771574,1.0,5.0,60,67.4,False,False,False,False
4da0e408c99d2fdc2126dc9fce518060,sports_leisure,2017-01,2017-01-14 15:42:20,2018-08-13 18:42:05,44,3026.0,0.5167785234899329,1.0,4.5,20,68.8,False,True,True,True
4dab98ca6cd6d3df586203cefd28a042,fashion_bags_accessories,2018-03,2018-03-05 13:28:54,2018-03-05 13:28:54,1,154.9,0.03867403314917127,1.0,5.0,181,61.1,False,False,False,False
4dbd95a08b31ede5c82d3f861cb1ce1a,books_general_interest,2017-05,2017-05-21 11:56:58,2017-11-14 16:47:06,6,1304.6699999999998,0.08955223880597014,1.0,3.5,292,48.1,True,True,True,True
4dc646b9b9e8e411ef48ba000ea3ac6f,perfumery,2018-02,2018-02-03 18:28:57,2018-08-16 16:49:11,4,289.70000000000005,0.13270142180094788,0.8,2.4,17,52.9,False,False,True,False
4ddeb3e828550cddc8d45c8bc36ab2d1,cool_stuff,2017-03,2017-03-15 12:19:23,2017-03-15 12:19:23,1,152.0,0.013059701492537313,1.0,5.0,536,42.8,True,False,False,False
4de6e4ba574aa9dfdc824bc44dc47fdd,health_beauty,2018-01,2018-01-09 06:37:43,2018-07-05 10:50:12,14,451.1,0.4135021097046414,0.9285714285714286,4.071428571428571,59,62.8,False,True,True,True
4deebb3199eeafb282ae33229144f94b,signaling_and_security,2018-01,2018-01-14 18:19:35,2018-07-28 13:14:25,4,779.7,0.12121212121212122,0.6,3.4,36,52.9,False,True,False,False
4e06067cc08b3f41d837768d392c3ee3,perfumery,2017-07,2017-07-16 15:27:12,2018-08-04 19:38:07,31,941.72,0.5254237288135594,0.9565217391304348,4.173913043478261,29,65.9,False,False,True,True
4e0d109ccfba9a1151c103049880c857,watches_gifts,2017-11,2017-11-24 02:25:07,2018-05-31 17:29:44,2,279.89,0.04946996466431095,1.0,3.0,94,55.6,False,False,False,False
4e17c65a516f69d023a2ae78b84f28d6,health_beauty,2017-03,2017-03-13 23:46:04,2018-08-26 19:22:51,61,7639.26,0.7936802973977695,0.8918918918918919,4.081081081081081,7,66.4,False,True,True,True
4e2627090e6e5b9fabba883a37897683,furniture_decor,2018-01,2018-01-14 21:52:31,2018-02-26 21:40:14,2,199.5,0.06060606060606061,1.0,1.0,188,40.8,True,False,True,False
4e326052e5dbba8adcd512f3450a307e,christmas_supplies,2018-01,2018-01-31 16:24:50,2018-02-25 11:56:11,3,570.0,0.09813084112149532,1.0,1.6666666666666667,189,44.3,True,True,False,False
4e42581f08e8cfc7c090f930bac4552a,kitchen_dining_laundry_garden_furniture,2017-11,2017-11-24 18:11:33,2017-12-07 10:29:18,3,336.0,0.07446808510638298,0.0,1.0,269,16.8,True,True,False,False
4e5725ba188db8252977a4f0227bd462,computers_accessories,2018-02,2018-02-20 18:27:39,2018-05-25 23:56:57,22,1930.59,0.7938144329896907,0.7083333333333334,3.44,100,54.8,False,True,True,True
4e6015589b781adaa5ce7f1892d06bb1,sports_leisure,2017-10,2017-10-12 19:42:09,2018-01-24 11:06:18,3,684.0,0.06461538461538462,1.0,3.6666666666666665,221,52.5,False,True,False,False
4e7c18b98d84e05cbae3ff0ff03846c2,small_appliances,2017-02,2017-02-04 20:09:10,2018-07-12 16:53:30,82,9177.9,0.9982608695652174,0.9545454545454546,4.144444444444445,52,66.5,False,True,True,True
4e85b538b0dad58852641540686d0e14,garden_tools,2017-07,2017-07-27 08:45:34,2018-06-25 14:34:45,4,361.97999999999996,0.06947890818858561,0.5,3.75,69,50.7,False,False,False,False
4e8dacf3d38f281ae26c3e0321d92d88,unknown,2017-01,2017-01-27 14:59:18,2017-06-05 12:13:39,10,2644.95,0.12006861063464837,0.7777777777777778,2.466666666666667,454,30.4,True,True,True,True
4e922959ae960d389249c378d1c939f5,computers_accessories,2016-10,2016-10-10 17:49:21,2018-08-28 19:44:25,420,46030.37,4.2485549132947975,0.8923766816143498,3.89532293986637,5,80.0,False,False,False,True
4ea2f12dbe91deeacd2c1e74f069a6e6,perfumery,2017-09,2017-09-05 21:20:12,2018-04-08 23:24:30,4,210.2,0.07734806629834254,1.0,4.833333333333333,147,62.2,False,True,True,False
4eb61f060e7dcc1d5a80d806c35cc541,home_appliances_2,2018-03,2018-03-23 13:10:56,2018-08-23 00:46:54,8,1313.0,0.34355828220858897,1.0,3.875,11,65.5,False,False,True,True
4ebdc7e6cd6102a022dadc49156d4ea8,furniture_decor,2017-02,2017-02-22 10:39:37,2018-07-19 19:38:57,29,928.6999999999999,0.3644524236983842,0.96875,3.787878787878788,45,62.7,False,True,True,True
4eeb99008a0f59d2c7759c59f9a346eb,telephony,2018-04,2018-04-23 10:39:30,2018-06-18 14:07:12,2,1282.0,0.10606060606060606,1.0,4.5,76,64.3,False,False,True,False
4ef4c39cf3c24f326434cf0b2e48046a,sports_leisure,2018-01,2018-01-18 19:22:23,2018-08-23 09:53:04,8,891.0,0.24669603524229072,0.875,3.5555555555555554,10,61.0,False,False,True,True
4f0d637c1197fd65405ebd755ac9f86b,health_beauty,2018-05,2018-05-30 21:48:24,2018-06-20 20:30:31,2,199.8,0.1473684210526316,1.0,5.0,74,67.0,False,True,False,False
4f40d2ed38d1cc945364a7cd202a82c7,toys,2017-11,2017-11-25 15:23:14,2017-11-25 15:23:14,1,319.9,0.02491103202846975,0.9757566852776962,1.0,281,35.4,True,False,False,False
4fb41dff7c50136976d1a5cf004a42e2,watches_gifts,2017-11,2017-11-27 20:01:56,2018-02-02 21:38:36,3,1230.0,0.07526881720430108,0.6666666666666666,4.0,212,48.0,True,True,True,False
5011f0d93373a4c5753adf58ca77af8d,food_drink,2017-08,2017-08-16 11:32:22,2018-05-14 14:34:52,12,1009.4200000000001,0.2198952879581152,0.8095238095238095,3.5454545454545454,111,54.4,False,True,True,True
503c1de08ae81a2d86f17951b204db55,baby,2017-06,2017-06-28 15:23:34,2018-07-26 09:26:38,22,4906.99,0.35730858468677495,0.9090909090909091,4.409090909090909,38,65.0,False,True,True,True
5058e8c1e82653974541e83690655b4a,office_furniture,2017-10,2017-10-16 17:57:03,2018-08-03 18:54:39,63,10022.82,1.3738317757009346,0.8701298701298701,3.0789473684210527,30,62.2,False,True,True,True
5075aaa8404020ae6aa8bf4792099b41,drinks,2017-03,2017-03-16 10:22:52,2018-01-13 19:23:28,13,1822.8,0.17009345794392522,1.0,3.8823529411764706,232,53.5,False,True,True,True
50770d25768b0486d89be26afca3108f,books_general_interest,2017-12,2017-12-12 19:09:19,2018-07-18 12:16:33,6,171.77,0.1590909090909091,0.8333333333333334,4.0,46,60.2,False,False,True,True
50c361bcf670d16f6df4d52de3dff924,art,2018-02,2018-02-13 21:48:17,2018-02-13 21:48:17,1,35.0,0.03482587064676617,0.9757566852776962,1.0,201,39.6,True,False,False,False
50c9975695009e5e6473912e83a6d1da,sports_leisure,2017-02,2017-02-05 15:53:52,2018-07-23 17:14:32,50,3964.4,0.6097560975609756,0.8970588235294118,3.985074626865672,41,63.5,False,True,True,True
512d298ac2a96d1931b6bd30aa21f61d,musical_instruments,2018-01,2018-01-17 09:54:55,2018-08-17 17:25:51,11,7401.9400000000005,0.33771929824561403,1.0,4.25,16,67.0,False,False,True,True
5145090ab595c0d0b8557199f5701fbf,bed_bath_table,2018-03,2018-03-15 16:04:46,2018-06-09 21:53:29,4,1459.6,0.16374269005847955,1.0,4.25,85,62.8,False,True,True,False
5151aea44289d6c6b090ee31c2132508,air_conditioning,2017-02,2017-02-17 15:29:41,2017-02-20 13:50:49,7,1315.3,0.08718861209964412,1.0,1.8333333333333333,559,26.1,True,True,False,True
515d781150feed28a6ac091bb0e3cb8c,cool_stuff,2016-10,2016-10-07 21:50:26,2017-05-11 15:19:44,6,1002.35,0.06043165467625899,1.0,4.166666666666667,479,41.8,True,False,False,True
5160d23075764e18e07c1f4a87fad743,toys,2017-08,2017-08-14 18:37:59,2017-12-05 09:35:38,34,2429.0,0.6197916666666667,0.9736842105263158,4.461538461538462,271,55.7,False,True,True,True
516e7738bd8f735ac19a010ee5450d8d,health_beauty,2018-05,2018-05-11 18:34:36,2018-08-24 19:51:08,76,6643.09,4.666666666666667,0.9512195121951219,4.5476190476190474,9,86.0,False,True,True,True
51702dc2a3e106c76dbff722b5bf0726,furniture_decor,2017-02,2017-02-23 23:49:22,2018-04-29 12:20:23,13,2705.1,0.16366906474820145,1.0,4.357142857142857,126,61.2,False,True,True,True
51a04a8a6bdcb23deccc82b0b80742cf,electronics,2017-11,2017-11-14 12:04:09,2017-11-14 12:04:09,1,167.99,0.023972602739726026,0.0,1.0,292,15.4,True,False,False,False
51e0557bc7b86de13e946c60ee91ce39,health_beauty,2017-05,2017-05-14 01:23:01,2017-05-14 01:23:01,1,45.8,0.014675052410901468,1.0,5.0,477,45.9,True,False,False,False
51e4e89242cbb846c2deff3dc015650e,garden_tools,2018-04,2018-04-04 16:32:31,2018-08-20 17:16:49,16,822.5799999999999,0.7417218543046357,1.0,4.625,13,70.8,False,True,True,True
51ed72984a04e5dd35c2b27e77179038,home_appliances_2,2017-11,2017-11-11 19:29:52,2018-04-21 18:38:11,7,1294.3,0.16610169491525423,0.8571428571428571,3.5714285714285716,134,54.0,False,True,True,True
52092ddbd3a58c450a4459bf051b2287,sports_leisure,2017-11,2017-11-11 11:22:49,2018-03-27 15:40:33,6,351.7,0.14237288135593218,1.0,4.333333333333333,159,59.3,False,True,True,True
520b493b57809f446cb0a233bb3e25c7,housewares,2017-03,2017-03-10 20:04:32,2017-12-19 11:08:36,63,3698.9,0.8151571164510165,0.9726027397260274,4.378378378378378,257,56.8,False,True,True,True
522620dcb18a6b31cd7bdf73665113a9,consoles_games,2016-10,2016-10-03 09:44:50,2018-08-04 22:58:06,174,57168.49,1.742489270386266,0.898876404494382,3.897727272727273,29,68.5,False,True,False,True
5236605f4d4b0b3e4df85b850393fca0,sports_leisure,2017-08,2017-08-09 13:04:46,2018-08-04 18:22:26,5,265.3,0.08997429305912596,0.8,4.8,29,64.1,False,False,False,True
52454f90d4c30c016768db02f88c1a74,pet_shop,2018-05,2018-05-14 21:28:52,2018-07-13 14:38:35,3,80.5,0.18918918918918917,1.0,3.6,51,61.4,False,True,True,False
52562a9f449c3dc3d53f5f5b9ed74903,sports_leisure,2017-04,2017-04-27 22:05:13,2018-04-14 14:59:46,14,3266.6,0.19878296146044624,1.0,4.785714285714286,141,62.7,False,True,True,True
525e75a6fb1454a2325ab1734bcec221,auto,2017-04,2017-04-13 10:14:47,2017-10-02 12:47:00,10,657.0699999999999,0.1380670611439842,1.0,3.727272727272727,335,47.3,True,False,True,True
527801b552d0077ffd170872eb49683b,books_general_interest,2017-10,2017-10-05 20:25:27,2018-08-24 20:22:30,90,17942.8,1.897590361445783,0.9021739130434783,4.483516483516484,9,73.1,False,True,True,True
528bcf6680c36dddf07620bd35b33a6f,health_beauty,2017-06,2017-06-11 21:57:20,2017-10-17 01:08:50,2,969.98,0.03125,0.5,4.5,321,41.4,True,False,False,False
528ce32f560edd11add4169f6a5b65be,housewares,2017-05,2017-05-02 10:01:50,2017-07-20 09:58:18,2,59.8,0.02868852459016394,1.0,5.0,409,49.4,False,False,True,False
52956b80ae65fda598f06f6b9943e7a9,perfumery,2018-05,2018-05-07 21:04:51,2018-05-31 16:24:49,3,792.0,0.17796610169491525,0.6666666666666666,4.0,94,54.5,False,True,False,False
52a52b9f656520e99716f5bc40f661c8,furniture_decor,2018-04,2018-04-29 18:49:23,2018-07-28 13:11:22,7,783.0999999999999,0.3888888888888889,1.0,4.125,36,65.6,False,True,True,True
52ac6f920b7280e4c6d30dd94de6259b,office_furniture,2017-02,2017-02-28 11:27:39,2018-05-23 08:20:07,6,5657.3,0.07622504537205083,1.0,3.2857142857142856,103,56.7,False,True,True,True
52b53f7061969fe471d119b6195da864,perfumery,2017-08,2017-08-28 13:15:21,2017-08-28 13:15:21,1,90.0,0.01891891891891892,1.0,5.0,370,51.4,False,False,False,False
52bb00821bcdd358a5a5a27e1f6be5a1,musical_instruments,2018-01,2018-01-17 20:41:09,2018-04-11 17:20:17,2,349.8,0.06140350877192983,1.0,4.5,144,60.6,False,False,True,False
52d76513f0c4d97f3b99570e2c94ee31,industry_commerce_and_business,2017-07,2017-07-14 17:24:44,2018-08-16 14:34:23,19,8153.099999999999,0.3204819277108434,0.9642857142857143,3.88,17,64.4,False,False,True,True
52f0fe436a347ddad7ed5f9aa4e27eaa,computers_accessories,2018-01,2018-01-06 15:42:24,2018-05-18 11:23:17,21,1484.3700000000001,0.6150627615062761,0.8571428571428571,3.3043478260869565,107,56.0,False,True,True,True
52f6f9f13ba19504c02781132a049e75,furniture_decor,2017-03,2017-03-25 09:08:41,2017-03-25 09:08:41,1,199.0,0.013307984790874526,1.0,2.0,526,28.3,True,False,False,False
52f976b17ea7f2f087f56dcc419328f6,sports_leisure,2017-10,2017-10-05 10:28:57,2018-07-23 20:37:29,6,7630.0,0.12650602409638553,1.0,3.6666666666666665,41,62.0,False,False,True,True
52f9db5cfb423382a2fa5c9e39303202,home_appliances,2017-11,2017-11-06 20:40:57,2018-08-02 16:45:33,22,1269.77,0.5133333333333334,1.0,4.173913043478261,31,66.6,False,True,True,True
5305693ffae2d3463377b1f6fe67b15a,unknown,2018-01,2018-01-02 10:35:07,2018-01-02 10:35:07,1,93.56,0.02880658436213992,1.0,5.0,243,57.9,False,False,False,False
53088c75f948b48a7ece173ac17f0c12,health_beauty,2018-05,2018-05-22 21:45:29,2018-08-07 17:16:46,3,261.70000000000005,0.2038834951456311,1.0,5.0,26,69.7,False,False,True,False
530ec6109d11eaaf87999465c6afee01,sports_leisure,2017-05,2017-05-24 12:17:36,2018-08-23 15:50:07,97,12983.810000000001,1.4570815450643777,0.9900990099009901,4.221153846153846,10,71.7,False,True,True,True
53243585a1d6dc2643021fd1853d8905,telephony,2017-08,2017-08-28 18:29:21,2018-08-21 09:52:32,358,222776.05,6.7729729729729735,0.96,4.075980392156863,12,92.4,False,True,True,True
53336f97ddbe53e2a617d07b17447b95,home_appliances_2,2017-10,2017-10-04 09:13:51,2017-10-04 09:13:51,1,599.5,0.021021021021021023,1.0,5.0,333,53.3,False,False,False,False
533d46c1b06970e99f09523a61df4972,electronics,2018-02,2018-02-01 19:36:03,2018-02-04 18:39:24,2,159.98,0.06572769953051644,1.0,4.5,210,57.2,False,True,False,False
5343d0649eca2a983820bfe93fc4d17e,furniture_decor,2017-12,2017-12-18 19:26:02,2018-07-29 19:42:00,71,10000.64,1.926356589147287,0.9090909090909091,3.614678899082569,35,67.7,False,True,True,True
534a01cc6df1e034e05c32028a291fa2,housewares,2017-08,2017-08-16 19:24:28,2017-10-23 11:33:12,5,235.59,0.09162303664921466,1.0,4.4,314,51.5,False,False,True,True
537eb890efff034a88679788b647c564,furniture_decor,2017-07,2017-07-17 16:21:05,2018-08-28 21:56:12,160,4679.7,2.7184466019417477,0.9415204678362573,4.166666666666667,5,76.0,False,True,True,True
538caafddff204241cecbf3a02e6b3cf,baby,2017-05,2017-05-16 11:42:33,2018-07-12 11:24:13,9,148.3,0.1329113924050633,0.5,2.5555555555555554,52,45.9,True,True,False,True
53b0300ca793f9834cd69c0678d35ee8,construction_tools_construction,2017-11,2017-11-18 16:05:19,2018-07-30 12:08:24,5,1662.15,0.12152777777777776,1.0,5.0,34,69.0,False,True,True,True
53d00c40e32aeb924a84ce72b1af869d,bed_bath_table,2018-01,2018-01-04 22:09:33,2018-08-04 19:54:42,17,2165.85,0.4937759336099585,0.7647058823529411,4.352941176470588,29,62.8,False,False,False,True
53e4c6e0f4312d4d2107a8c9cddf45cd,housewares,2017-02,2017-02-21 19:06:14,2018-08-27 17:10:36,473,30148.95,5.933691756272402,0.947265625,4.045889101338432,6,88.8,False,True,True,True
54065e9aef7e9e9c2dc23b7594db021a,cool_stuff,2017-03,2017-03-03 17:42:10,2018-03-05 14:25:21,14,8003.0,0.17883211678832114,1.0,3.857142857142857,181,56.0,False,True,True,True
54219883e72aad869adfb2a54b7bfa0f,toys,2017-11,2017-11-03 12:26:01,2018-07-10 17:16:33,5,6750.0,0.11551155115511551,1.0,3.2,54,58.9,False,False,True,True
542917da124346b47ea1ac79a93ce454,health_beauty,2017-03,2017-03-04 16:27:08,2017-08-07 14:14:22,20,1303.9,0.25594149908592323,0.95,4.190476190476191,391,46.2,True,False,True,True
5444b12c82f21c923f2639ebc722c1ea,housewares,2017-04,2017-04-25 01:25:34,2017-04-25 01:25:34,1,169.9,0.014112903225806451,0.9757566852776962,4.0,496,39.4,True,False,False,False
54965bbe3e4f07ae045b90b0b8541f52,bed_bath_table,2017-10,2017-10-18 21:56:13,2018-07-03 19:59:42,78,10961.300000000001,1.7115987460815048,0.6790123456790124,2.9382716049382718,61,57.5,False,True,True,True
54a1852d1b8f10312c55e906355666ee,sports_leisure,2017-01,2017-01-12 12:01:14,2018-08-21 19:49:42,200,17226.44,2.341137123745819,0.900990099009901,4.3431372549019605,12,74.1,False,True,True,True
54aa8463e87776b5612f4bdc4bd5d4de,fixed_telephony,2016-10,2016-10-07 10:57:46,2017-02-21 10:53:34,7,649.3,0.07050359712230216,1.0,3.857142857142857,558,36.2,True,False,False,True
54c04bdb5ec46762f8f08c7e8f86ed4a,sports_leisure,2018-02,2018-02-06 15:10:03,2018-08-09 10:00:38,18,3281.66,0.6057692307692307,0.8947368421052632,4.315789473684211,24,66.0,False,True,True,True
553a440137d6e0cf776aee0bb83ac9f5,musical_instruments,2018-05,2018-05-11 15:20:39,2018-05-29 14:29:23,2,144.8,0.12280701754385966,0.5,1.0,96,35.8,True,True,False,False
5563732abe64c3036cb97ad924128dd1,health_beauty,2017-06,2017-06-25 22:59:52,2017-12-20 09:56:32,2,404.0,0.03225806451612903,1.0,4.666666666666667,256,55.6,False,False,False,False
5566627eab3fe93fd6ee08798226101a,perfumery,2017-04,2017-04-13 00:27:41,2018-01-22 10:33:42,5,85.5,0.0688976377952756,1.0,4.4,223,56.1,False,True,False,True
557f22c76691849db52d2abccf0015d0,computers_accessories,2017-05,2017-05-08 13:45:25,2017-09-12 23:58:05,13,865.8599999999999,0.1887966804979253,1.0,3.1538461538461537,355,43.6,True,True,True,True
55a5b51f93f2b70ea513f5a047b0262a,sports_leisure,2017-04,2017-04-04 16:33:35,2017-10-06 10:36:09,39,4002.3,0.5290697674418605,0.926829268292683,4.487804878048781,331,51.5,False,True,True,True
55bb6fe5bebe5012e2d7d9928e1128ff,stationery,2018-01,2018-01-20 21:20:55,2018-07-30 13:35:11,15,1816.55,0.4666666666666666,0.8125,3.5625,34,59.5,False,True,True,True
55c26bcb609f480eb7868594245febb5,stationery,2018-04,2018-04-09 13:11:49,2018-08-09 11:44:40,6,664.4000000000001,0.2876712328767123,1.0,4.0,24,65.2,False,True,True,True
55c96925041a14097b6a7825554f4ad5,furniture_decor,2017-03,2017-03-23 19:12:49,2018-01-15 16:52:44,6,294.8,0.07954545454545454,0.6666666666666666,3.2,230,43.1,True,True,True,True
55d3daac7c404d59e51c2aa2f4dc5a23,signaling_and_security,2017-05,2017-05-31 07:40:50,2018-08-17 11:17:42,21,4480.6,0.3195652173913044,1.0,3.9285714285714284,16,65.4,False,True,True,True
562f8cfc51f265411f487d07e9c40e7f,cool_stuff,2017-10,2017-10-18 12:20:20,2018-05-07 18:58:49,13,766.9200000000001,0.2852664576802508,0.8461538461538461,4.538461538461538,118,60.0,False,False,True,True
562fc2f2c2863ab7e79a9e4388a58a14,telephony,2018-01,2018-01-15 18:33:21,2018-08-21 09:42:29,260,8814.199999999999,7.91304347826087,0.9660377358490566,4.235074626865671,12,95.1,False,True,True,True
5656537e588803a555b8eb41f07a944b,electronics,2016-10,2016-10-06 13:07:13,2018-08-23 14:56:46,174,8065.93,1.75,0.9243243243243243,3.804232804232804,10,69.5,False,False,False,True
5659d77e8d90378e39b960ad5956f64e,health_beauty,2017-09,2017-09-12 18:03:22,2018-03-24 16:46:37,2,182.48000000000002,0.039436619718309855,0.5,2.5,162,39.6,True,False,False,False
56642bcb79900e777d68e91915cb4267,health_beauty,2016-10,2016-10-10 16:39:37,2018-07-26 12:56:16,48,3657.64,0.48554913294797686,0.8392857142857143,3.767857142857143,38,60.9,False,True,False,True
5670f4db5b62c43d542e1b2d56b0cf7c,perfumery,2018-04,2018-04-23 19:03:35,2018-08-17 11:51:36,22,6630.09,1.1666666666666667,0.9545454545454546,4.409090909090909,16,70.4,False,True,True,True
56a8b450e802502ba53a9885ee38e29f,garden_tools,2017-07,2017-07-06 09:57:31,2017-07-06 09:57:31,1,62.45,0.016548463356973995,0.9757566852776962,1.0,423,28.1,True,False,False,False
56db5c0782e8f7ddc9343f9576ff6d16,air_conditioning,2017-01,2017-01-27 22:01:41,2018-08-07 20:45:25,2,734.8,0.024013722126929673,1.0,3.0,26,59.0,False,False,False,False
56f413900b5166ab4d730e9ac0b12cb0,sports_leisure,2017-06,2017-06-28 06:52:27,2017-07-12 18:33:35,3,151.79,0.04861111111111111,1.0,4.666666666666667,417,47.4,True,True,False,False
570d4583587a5fe2d47c7be89b91ad27,health_beauty,2017-06,2017-06-30 20:48:51,2017-07-05 21:55:49,2,125.25,0.03263403263403263,1.0,5.0,424,48.6,True,True,False,False
5721089ba9214e80074f27d5a03fc0eb,cool_stuff,2017-11,2017-11-02 11:01:12,2018-01-30 15:24:11,5,245.93,0.11513157894736842,1.0,5.0,215,59.7,False,True,True,True
5733d806668f8712c24b9abaefbfa642,construction_tools_safety,2018-01,2018-01-26 14:21:17,2018-04-26 00:13:51,2,243.8,0.0639269406392694,1.0,5.0,130,63.8,False,False,True,False
5741dc2bf5044c34d0698681c5081bed,perfumery,2018-05,2018-05-28 10:54:51,2018-07-16 22:56:18,3,89.69999999999999,0.21649484536082472,1.0,5.0,48,68.7,False,True,True,False
575df70bde3f9f2b30bf8d2e9910d725,furniture_decor,2016-10,2016-10-06 15:19:40,2018-08-14 19:32:48,27,5410.05,0.27155172413793105,0.9411764705882353,4.117647058823529,19,64.8,False,False,False,True
577719699805dd125d5b6fdde5943bba,housewares,2018-04,2018-04-19 17:28:29,2018-08-21 21:30:35,8,1077.8,0.411764705882353,0.875,4.375,12,65.7,False,True,True,True
578460d8319c51dab351cd9db95eadfe,unknown,2017-08,2017-08-21 15:01:40,2017-08-21 15:01:40,1,235.0,0.01856763925729443,0.9757566852776962,3.0,377,40.5,True,False,False,False
578fa3a9cb6b6dceab39231ad59cdaca,books_technical,2017-09,2017-09-16 10:56:48,2018-04-30 22:39:58,3,150.0,0.059829059829059825,0.6666666666666666,3.6666666666666665,125,50.7,False,False,False,False
5795aebfe331fbcd02a2c4b679fb7952,health_beauty,2018-02,2018-02-11 15:26:46,2018-08-20 11:59:20,6,1280.0,0.20689655172413793,1.0,3.8333333333333335,13,64.6,False,False,False,True
579891617139df7d8671d373f0669622,books_general_interest,2017-06,2017-06-07 20:09:55,2018-07-02 08:00:35,8,280.3,0.12389380530973451,0.75,4.5,63,60.0,False,False,True,True
57a834594e1e9e9219603bfec184eadc,pet_shop,2018-06,2018-06-03 14:21:44,2018-06-03 14:21:44,1,139.0,0.07692307692307693,1.0,5.0,91,65.9,False,False,False,False
57c764b4a836300be881e2ff86e449f9,housewares,2017-02,2017-02-02 09:23:41,2018-08-22 17:14:06,29,1211.0,0.35181975736568455,0.8620689655172413,4.172413793103448,11,64.2,False,True,True,True
